57819,682,29,147
599742,29851,299,453
1655312,23960,455,2777
220053,6740,853,1455
657439,24309,390,1783
836133,19314,1206,0
59384,209,12,19
74896,2606,93,240
384624,21301,353,1559
79826,3740,52,375
189372,7070,112,288
319276,4939,3627,0
185604,8689,202,492
538884,4610,1276,3651
659862,43887,593,342
338544,16458,217,2527
445180,5189,313,502
288843,8899,55,544
900916,75199,254,7395
60191,972,76,312
149811,5737,87,1439
291531,7401,251,585
87063,2203,18,351
1055582,39081,842,4809
803941,27542,553,2512
85630,521,35,99
1868689,31842,1395,2798
56949,1129,19,111
467118,1474,385,310
828608,2935,599,2113
181598,3370,41,199
364765,9537,1270,1629
64273,3756,32,843
1368378,38304,581,2762
62161,1709,20,125
181645,2399,374,1300
129516,5166,221,339
503997,15015,1147,1319
118932,5296,51,255
854299,26749,548,2233
105687,4819,35,354
2214471,85209,4165,18085
4690194,505334,13072,83992
10139,113,0,18
81262,6822,120,431
1997363,69424,5278,16930
70042,5632,33,307
104581,3763,106,254
54723,2317,51,197
255648,5970,112,178
17521230,437405,25272,72329
167243,8387,147,453
126475,937,40,46
311056,4939,318,471
740296,16644,789,1424
149777,6768,92,793
278555,12005,165,330
1796205,26393,464,2278
5457215,349832,17471,52478
1109739,11238,1809,3626
7920718,81587,14433,1460
2083895,128378,1136,8733
193416,7410,212,472
1398012,35862,619,6241
3654631,30830,6099,16709
1568532,174682,2162,19186
153181,9241,134,907
504620,29196,457,2233
1341911,33110,1035,4709
197058,14771,224,1257
380211,11550,1284,1778
27927,169,3,85
1637505,76339,936,6052
743189,28799,609,1980
1805172,72614,1714,4056
1461311,35310,1062,6077
1152533,25561,1142,4237
1668188,88156,5892,7369
1091878,49488,537,3881
558740,4842,259,1083
11475270,398493,8158,24861
585991,26814,778,2165
257201,10096,227,1362
81675,3085,42,308
46864,1893,47,159
482329,11797,178,575
705475,34493,549,3180
9749,153,4,10
772128,21776,813,2839
8940,72,10,49
482637,28975,336,2423
57168,1305,17,176
111776,4848,68,311
292538,16890,322,1834
746904,12073,755,1562
304490,10867,171,385
207071,2021,1977,0
87061,220,43,115
579530,17842,277,1852
214481,12908,125,937
1247121,68785,1092,4582
205103,10944,471,1206
86229,1870,97,759
53745,483,57,206
413020,18223,404,1671
743630,48909,471,3746
209260,6056,420,573
393968,10053,596,1191
115702,4367,111,479
2511096,90132,1319,7936
429138,18013,343,3900
947706,25968,741,1139
1759154,54336,8854,37011
187511,4086,842,3372
1180879,47863,1640,4295
250268,11351,457,1270
4959620,18534,2722,2450
162622,9173,94,951
496246,25067,236,3634
410405,14670,344,1407
4830992,107671,2276,11743
62029,1985,76,216
792162,3186,2354,929
481646,26919,8151,13162
41152,2278,44,470
71912,2013,17,165
892442,27573,554,6161
2817039,18480,723,5724
55602,2433,84,453
141012,498,208,1951
85814,5415,68,1723
2055,62,24,0
169383,2615,73,0
376653,21238,220,3538
144652,5837,46,455
179765,2642,25,466
352810,4634,238,331
158779,10142,60,1003
541685,6617,117,901
348472,18536,115,1070
352123,6769,81,283
372944,15547,646,2081
205695,16389,111,2554
152653,1454,116,661
45841,2548,115,504
461896,6740,299,572
125476,3931,75,382
25787,968,36,294
1603599,193810,804,20195
91179,3302,153,1285
2072539,90345,4722,15645
564123,33312,488,4152
29598,84,2,8
252320,12479,202,1635
150257,10184,137,1107
264903,11033,304,1231
168560,20643,81,2100
130228,1083,62,271
1681417,85016,1038,7196
274309,16266,266,1965
63686,2599,58,275
1228122,47166,4719,6048
89695,509,22,205
33577,1850,35,207
15300,860,6,52
145607,7767,86,766
274503,3106,129,613
34939,1803,14,318
1043993,58481,587,3393
197356,6356,142,357
54815,4499,129,640
46272,210,14,188
3635565,156317,6214,6770
694324,6563,509,369
50742,3328,15,249
78823,5922,48,345
289823,5729,82,310
516399,13503,467,1529
1774499,8057,2128,3396
230912,3601,89,1320
667703,3996,722,280
808962,17616,1060,5678
78873,807,84,647
15076956,485775,6885,20825
1622,0,0,0
1703223,15421,693,905
5292941,187245,17327,19816
170284,6342,67,503
362037,4853,365,1497
1013541,47911,633,2015
47999,396,157,150
354557,13162,508,1306
1361619,20381,1020,3113
583429,16338,246,2142
246424,4720,68,203
84550,2289,17,143
30048,1586,50,237
114203,270,62,8
111620,379,11,62
1849540,135168,5430,23408
180554,3458,113,459
6014,63,8,73
396083,12221,463,1772
723980,50162,1000,4923
38678096,1458937,28784,102238
3006,101,2,21
426248,17361,345,1613
80647,475,23,106
414089,20838,521,6595
67706,265,18,33
628024,49972,2011,4049
131734,860,871,536
25469,167,17,43
1256061,29934,2662,4152
472426,19479,394,2327
195079,3410,102,355
753656,10411,822,1235
775743,8659,208,969
243245,12305,204,1022
4230773,294499,11811,24462
4045505,156186,1996,7562
958504,17762,3218,0
1854629,46052,1412,10828
1102459,4117,993,2395
1984548,25975,2916,2345
111083,3738,109,739
3251331,79631,2984,6576
69958,1145,15,507
2315,14,2,7
105701,16596,32,1268
303575,16427,156,918
212719,19876,58,1732
823000,25570,758,2288
2473585,177014,1018,6290
324360,4975,3652,0
637361,20701,1048,2151
60016,696,29,147
197531,7176,117,291
220483,6752,853,1454
865377,19381,1208,0
671475,44185,596,341
60283,217,12,20
75664,2619,93,239
89514,538,37,103
80953,3767,53,376
547462,4645,1279,3682
337686,10121,65,618
188572,8765,204,493
342639,16582,218,2550
681308,24556,399,1815
455309,5288,321,516
605425,29993,301,470
1976278,32733,1435,2866
914602,75684,256,7438
72491,1806,26,133
60628,976,76,315
392014,21510,354,1567
3619251,47568,993,4017
612932,26114,210,1387
754452,74303,947,10379
1920241,20272,4006,7615
145342,1820,53,273
5853747,361416,22019,54666
960528,42543,773,3130
2587155,144158,1480,9933
1936912,42199,835,7351
168197,7101,210,241
8260919,84514,15178,2049
2888266,222480,3287,23533
161886,10258,338,1274
126204,5106,133,530
4257099,33616,6881,18323
846828,9316,650,1943
317578,2054,227,684
43486,397,15,170
667161,48052,1015,2956
73989,2933,234,617
195172,11516,399,1166
181052,6496,101,375
327108,10093,354,609
68893,5739,27,337
52740,2604,58,303
85461,4119,76,392
516978,14114,1718,2228
1493954,35531,1135,5316
11519,1504,27,282
1191937,39376,903,2643
982779,43482,616,3084
234703,16203,288,1406
1703542,31919,1348,5067
1546392,36722,1111,6460
2452799,104512,7805,7083
672570,41032,658,2014
443122,13782,439,1673
544680,25543,585,3016
1754958,79446,1038,6290
1985492,78513,1878,3926
943549,40803,672,3650
61718,2313,74,192
128860,5439,95,986
231936,21825,456,2173
1379048,55263,694,4383
69553,1472,19,213
117028,743,112,386
80713,3874,30,222
32362,451,7,38
197066,10700,184,1032
91778,3364,49,346
648233,28645,845,2352
12207070,411667,8567,21046
567552,12802,193,634
184640,5624,208,2395
406193,12576,213,471
20029,561,15,231
14179,139,31,78
896104,23663,911,3139
139757,299,63,210
98028,1993,102,836
3165318,10554,446,1616
971730,56421,597,4095
19416,1343,18,94
243032,12388,521,1334
1465456,75278,1188,4244
650836,19201,309,2088
772453,12351,774,1291
483559,20263,450,1883
223187,2176,2122,0
11902,159,4,42
236768,6535,495,647
13859,174,2,31
431406,10378,628,1025
8566,137,57,0
3012146,103676,1534,7761
490200,19610,386,3079
27424,430,15,363
971221,26433,748,1055
32163,64,68,228
1424598,54074,1848,4710
170521,9417,98,979
121547,4567,119,469
1791737,54656,9107,37482
30521,192,3,21
5287237,19796,2919,2275
554361,26838,262,3918
139502,311,5,222
39427,772,42,747
829736,3322,2391,999
999045,29142,616,6399
302662,12474,540,1384
431283,15079,351,1294
3101168,19954,773,6239
72611,139,12,79
5026861,110385,2363,12171
146716,400,458,1018
3666560,103510,5470,17971
88398,5540,68,1377
191453,4124,870,2821
143075,501,209,1727
518301,5845,290,413
422285,22594,249,3845
297912,5103,46,754
155529,6153,47,503
219942,17085,116,2668
574492,6854,128,1001
168294,1534,121,686
169567,10607,63,1109
4423,14,1,1
66561,2076,81,219
1003029,46851,816,5110
361668,19005,122,1128
44193,2398,48,504
379570,7277,88,336
17141,922,8,59
79278,2137,19,173
389343,16145,648,1686
64799,2682,92,511
49251,2667,117,547
176691,2678,76,0
1643721,196876,817,20294
37515,267,1,26
472673,6807,302,536
164418,8455,95,697
282517,13476,235,1461
301846,12304,332,1094
156890,10461,143,1203
1176315,24871,324,3580
178178,21441,87,2160
38815,1843,65,217
133633,1091,62,263
11479,114,3,18
294516,17027,285,1634
44064,2090,19,381
65950,2666,60,275
1738774,86544,1065,7331
1310057,49175,5122,5204
4480,10,1,1
11405,52,0,20
208351,6607,151,393
1079036,59445,604,3476
36422,1957,35,174
54597,203,4,52
3712190,157379,6294,6800
51566,3384,15,210
700959,6594,518,372
80831,6012,49,349
24469,214,5,8
79750,810,84,654
91901,521,22,182
1781035,8065,2134,3406
307070,5903,88,298
18744,1830,46,264
61930,4848,137,699
3922,164,1,12
528181,13681,471,1552
48324,212,14,192
682183,4031,727,306
829812,18104,1076,5788
17103567,510961,7471,21543
1652,0,0,0
5551822,191391,18105,20256
94145,2453,19,150
173097,6393,67,507
3375,110,2,24
48285,398,157,151
1429624,21306,1092,3202
368227,4926,373,1526
357451,13246,509,1302
259280,4836,69,205
640152,17172,263,2225
41959549,1502097,30036,104931
1020005,48113,635,1759
2278,40,1,3
193657,3562,120,520
1887621,136668,5483,23636
6069,64,9,67
402852,12353,468,1793
121465,410,12,78
198240,528,31,113
753796,51505,1018,5055
441996,17730,349,1624
485863,19840,397,2357
119431,274,62,8
68354,267,18,30
132372,863,877,495
812393,8917,216,1003
25668,167,17,43
51715,833,99,341
422907,21220,530,6711
4127885,157808,2031,7615
42486342,678389,13995,48429
642541,50546,2044,4125
3522790,83190,3130,6646
1266653,30128,2676,4163
4536443,298899,12046,24881
963827,17819,3230,0
226723,20366,59,1768
976036,27556,861,2401
615689,1204,435,1551
2165527,49772,4466,15358
716411,15802,982,6102
78516,6505,94,1016
75409,5368,81,894
320373,2498,144,0
4079439,198515,11430,21504
539931,40930,1249,3228
105776,3264,77,189
1680538,79873,810,20224
284569,11054,279,1279
5288444,537629,3059,59951
64237,358,139,910
1313821,96778,1555,9813
1132513,41112,269,1966
1538720,33110,1071,5084
4787872,59904,1247,3796
2471353,115101,1149,8206
169217,8851,124,648
514063,18922,1042,2429
86630,3891,96,511
180251,1967,70,290
564037,23233,447,2126
169622,14262,111,1022
85682,3891,65,357
254186,8442,366,309
712039,3202,143,582
188855,6463,419,671
238222,9559,169,991
62755,2466,71,329
1169747,35829,469,4710
136882,1582,39,116
81579,147,122,146
122743,8270,278,1987
70063,3058,77,404
69804,1896,88,325
23891,1832,26,408
2137698,22501,4440,6835
288594,6333,1612,1049
887511,36074,286,1734
1155429,48014,916,2990
454395,49935,168,3935
999134,11121,784,2211
3733990,247808,3871,24296
656697,22667,419,3212
301382,8188,63,261
436552,2755,334,836
322612,6528,1718,1400
1173233,64032,1667,3646
149030,5641,160,583
2845369,152485,1645,8941
5997233,366396,22885,39626
140396,9704,45,440
2161849,45013,917,7757
91494,3254,55,349
50627,482,17,188
323012,13860,520,2221
565953,31732,583,4296
590971,26539,585,3046
99052,4562,87,414
362703,30824,140,5376
4488542,34620,7120,12812
8443106,86006,15504,2381
208059,12670,173,1688
296175,14899,555,1540
225614,7364,128,461
87647,9892,81,676
2858059,48221,2123,7710
46374,6607,31,436
1390420,52421,822,2744
248677,16864,310,1488
1023116,52624,1196,2581
572673,15239,1848,2378
367150,11030,354,651
1584492,36839,1191,4421
3056926,116450,8996,7885
126230,1048,6,76
221250,11998,500,1481
68546,2501,79,223
2035314,36284,1486,4335
245888,7145,150,1309
87405,3301,271,508
702730,30460,762,3693
520296,15272,521,1868
718596,38537,1639,3602
1596463,37556,1143,6731
1118547,44534,736,3150
12910204,422882,8965,21513
1825263,81517,1065,4470
153017,898,153,452
211143,6046,227,1886
59716,3195,15,228
1553350,58276,788,4556
133423,244,489,416
76931,1561,19,175
2119829,82502,1996,4192
151954,316,63,272
36485,292,23,44
721980,86391,443,4578
602815,13357,203,510
679429,29583,872,2118
524890,14483,250,558
91018,4247,32,241
1199747,63190,694,3519
961630,24565,961,2753
3306407,11439,488,1748
47379,245,4,30
68015,11626,30,634
16565,1836,46,327
69631,1987,328,757
14850,146,35,81
446098,10480,638,1090
22138,592,19,242
12283,160,4,50
262755,13063,539,1255
237646,2348,2269,0
113560,7870,37,569
27722,803,25,145
519840,21284,485,1597
142197,9670,111,509
253051,6820,536,585
162673,471,511,1287
21831,1439,21,104
79305,150,14,78
99523,2001,102,838
30846,453,17,435
3304517,111608,1664,8363
536636,20794,419,3367
42830,799,44,802
1666770,58947,1989,5079
174960,9612,103,997
11194,149,65,0
847391,3371,2409,1026
986531,26725,759,1124
21964,185,2,37
593380,27948,283,3416
1084891,30372,660,5581
58927,360,3,35
670146,7035,336,510
3908505,110579,5810,19255
502408,27548,8341,10614
5521935,20493,3057,2473
1811695,54889,9218,37639
209125,16838,410,2123
34699,68,68,179
369291,19276,125,874
5189738,112564,2447,12560
90031,5621,68,1409
228946,17504,120,2399
193761,4142,874,2821
461958,23579,262,3626
596413,6997,138,1078
3228546,20684,806,6524
83352,2208,20,144
140601,313,6,184
179839,1599,121,584
513419,37319,284,2575
466862,8145,74,1094
162308,6351,47,521
5271,24,2,3
399859,16526,654,1774
70544,2845,96,554
1495741,61167,1245,6120
37838,118,4,8
18149,955,8,45
51287,2714,120,430
398188,7578,88,369
183702,8817,98,727
183893,2749,76,0
978732,2696,78,725
1676941,199329,827,20462
483878,6864,306,440
327306,12975,343,1188
161741,10624,146,1261
303834,14133,258,1551
184723,21972,89,1911
49664,2208,20,303
13281,130,3,19
1392850,51383,5449,5436
136608,1105,62,276
1792986,88029,1090,7328
6945,16,1,1
11637,54,0,19
216646,6779,156,430
38261,2007,37,173
41576,1923,69,219
317307,5983,89,290
1112617,60270,612,3580
4874,172,1,0
54889,203,4,101
3797928,158760,6374,6843
82372,6095,49,350
52158,3413,16,209
706428,6634,523,377
25634,229,5,8
93106,525,22,184
80080,811,84,656
20442,1870,48,258
66845,5118,142,656
535746,13789,477,1555
923240,2158,842,2324
3308603,61904,6165,19373
410554,34871,312,3111
169101,9519,203,1442
1214081,22986,1435,8195
46997,162,24,8
1367471,69538,869,11670
883631,8847,833,1123
630265,33841,457,2182
1913354,129734,4309,15167
428136,14200,604,2336
10944543,333469,22685,31858
697385,3302,351,0
923053,51919,1789,3947
1715858,96449,1271,8973
124327,3231,205,393
16673,109,55,330
192888,5026,139,318
31927,2094,27,115
36381,353,19,97
37960,1555,40,138
794308,36054,693,4680
49149,2132,47,352
3635,94,8,27
309703,11458,285,1361
83906,422,188,1149
1968298,86210,910,21538
673896,3294,247,393
184411,11559,475,1415
1570154,48976,338,2222
430729,20603,230,3756
8092992,654224,4749,73710
888653,13329,4296,2607
142510,9380,134,1424
33720,2275,44,479
1101130,4655,201,558
146365,7248,131,1210
1733462,108812,1883,10698
668168,21169,1443,2311
351831,11515,288,1193
3150013,131964,1511,9155
116241,507,11,108
104553,4390,110,597
203117,10895,460,2545
99106,4353,78,362
5762348,68932,1424,4043
189473,2015,73,146
92135,165,143,197
76164,2838,83,285
56633,601,3,83
93114,1070,5,81
175751,1877,42,140
674344,26025,547,2342
81668,2095,103,378
31913,2573,14,560
20878,266,4,115
1275732,37493,503,3601
446859,10441,93,355
286064,8837,406,315
228082,7111,548,742
1880966,37113,1235,4211
116817,411,11,106
2237809,23183,4577,6973
174973,4720,100,542
1040702,41671,320,1708
558988,56447,203,4159
5743857,108710,2180,5849
47906,358,58,438
195256,9450,142,671
4272766,259500,4137,19035
174169,11308,54,498
1088162,12106,868,1789
78907,3688,151,667
1560453,74601,1996,3552
1213659,49375,937,3003
6444,7,26,17
559269,3332,411,635
717397,23899,442,3329
722622,35817,730,4923
2142939,75357,1695,8481
42929,6640,17,752
362609,7037,1853,1573
163136,5999,171,491
2333091,46798,954,5702
332897,16174,613,1378
256804,7821,141,366
135115,12921,125,805
394413,15785,590,2065
6108995,369960,23206,38850
3037043,157871,1779,9107
2331,101,0,34
170208,1305,8,85
648074,28201,626,3133
547781,30162,1175,3414
23907,601,14,63
108987,4855,97,374
432274,32792,160,4534
4633097,35110,7231,12823
64637,165,25,20
1725988,58874,967,2894
1326308,60048,1488,2269
2963359,48973,2173,7835
397928,11689,378,345
261318,17396,318,1276
51725,485,17,176
291155,7519,163,1398
126103,15922,53,809
1640351,38241,1160,6931
107323,4757,35,560
68071,639,13,223
194946,21601,369,2833
53659,258,4,32
614701,16028,1911,1660
3501122,123552,9635,8211
1644818,37538,1218,4278
245466,12719,537,1506
718952,18342,668,2121
868727,35003,944,3751
96935,3537,291,589
2259132,38692,1573,4566
110540,726,38,49
757894,85209,341,4491
967027,44203,2429,4214
656551,16655,278,489
1261476,47347,798,3205
181885,1037,189,344
235698,6319,235,1990
152657,273,526,329
1726466,60570,875,4609
13686030,432761,9366,21853
251940,14092,215,1817
83980,2119,351,620
630442,13712,207,503
69148,3526,16,229
168663,474,8,51
75040,2655,81,150
51836,271,5,32
1436828,69432,702,3635
1771265,109489,3629,20727
711888,30520,903,2137
2227312,85406,2060,4287
3447187,12241,535,1743
130634,8583,40,646
385794,20110,476,1232
1016803,25296,998,2705
97159,4454,33,248
83103,1612,21,140
158271,320,63,139
19549,342,19,47
31832,843,26,128
17813,1946,46,336
454792,10554,644,1001
14954,146,35,82
279648,13618,561,1175
256920,2511,2427,0
12484,160,4,36
549701,21979,505,1567
23399,1509,23,108
1929955,63428,2173,5218
100132,2005,102,707
574712,21584,440,3446
32868,467,18,350
3570409,117856,1786,8467
44415,807,47,708
12874,168,69,0
180101,9815,105,995
30998,197,2,17
2141594,74966,1640,5891
635321,28975,306,3480
81765,163,14,83
1003018,26958,766,1039
3342091,21362,826,6283
512715,27850,8421,10694
802484,7945,372,482
72015,407,3,41
4140581,115696,6029,15531
1156241,31173,684,5492
63613,662,20,215
141077,313,6,185
605846,20424,343,2042
855071,3385,2410,952
81473,1567,80,306
168447,6496,48,433
91748,5671,68,1395
5344092,114278,2547,12399
35876,68,68,183
76475,2966,100,375
195210,4152,878,2807
617634,7179,148,946
375746,19518,126,789
993070,2755,81,745
187464,1647,124,597
84959,2236,20,144
237390,17826,127,2379
552088,38959,305,2532
526878,9084,86,1142
191731,2828,77,0
6003,25,2,3
410542,16886,656,1746
18873,977,8,45
1637737,260973,7112,30291
1096173,2829,1123,2891
417737,7266,654,940
2278284,138867,7075,11177
786180,19277,1208,3325
1266615,11559,1233,1073
704347,48975,539,3704
4008285,68586,7088,18631
85423,2984,87,504
65906,1662,79,702
66350,2311,72,190
1826346,82531,1335,12968
71253,791,38,166
1436119,26322,1637,7029
69018,284,88,47
1131274,51599,846,2744
15906476,415015,29656,31425
1002047,4241,337,545
818523,3466,443,0
41057,2505,41,114
1285658,60836,2296,3942
2119461,111692,1616,7842
24604,98,8,73
970110,39891,1087,3914
84599,422,7,50
249984,6464,176,321
4045,60,2,13
321319,11727,334,914
27261,162,68,434
596689,24700,357,4613
1867066,54223,389,1996
115658,4699,120,448
1213185,16816,5552,2636
2109838,89454,972,17024
208478,10812,238,1549
10024916,718746,5925,129295
238734,794,156,654
1455468,5633,252,695
55530,4186,41,760
749633,22523,1666,2550
408663,12463,388,1423
2082055,117075,2092,11432
174176,8168,150,1298
64175,9952,23,942
3556291,142845,1698,7679
41216,380,13,202
740221,27888,603,2140
245955,7394,572,626
41860,1867,42,144
11287,156,43,48
89671,443,212,1259
110621,1243,7,83
128014,537,11,103
121754,428,11,98
537024,12269,102,344
63996,451,5,34
273138,13901,653,1632
159483,7010,471,2436
1356350,38935,519,3713
2059052,39608,1328,4516
251949,5931,131,495
197295,1989,45,153
106937,4630,86,326
6732107,78732,1625,4562
178179,10352,184,1331
84097,3048,86,297
2307502,23661,4651,7508
626024,60537,222,3494
1145233,44955,338,1807
8306967,132375,2987,5825
306432,9181,424,332
63026,643,3,81
191541,2030,73,142
200973,12480,60,463
6959,7,26,15
77356,1030,39,96
157482,14411,138,840
4719710,268422,4355,19587
56967,2539,47,196
1274795,50759,967,3130
176598,6306,178,508
1112947,12288,881,1733
87546,2223,110,380
2026,293,2,46
1848865,83254,2229,3681
390932,7406,1882,1059
794777,38085,803,4038
639015,3677,480,663
437070,16924,643,2226
193076,1445,9,117
50473,376,59,441
2291405,78074,1776,8720
362788,17129,657,1411
753615,24686,454,3424
161495,18226,73,907
2425974,47999,983,5907
690445,29545,668,2325
207592,9866,144,596
104945,4279,212,760
297168,8600,166,390
3192268,162406,1918,9412
2107590,65772,1164,3043
478859,33924,180,4660
249649,24401,470,2639
1030571,22581,924,1933
421861,12214,403,340
89079,833,15,295
65257,178,25,21
37934,2479,46,536
316788,7762,176,1184
158833,6709,41,580
6195810,372698,23509,39002
1606071,65930,1728,2555
4744487,35529,7328,13000
30016,0,0,5
3034617,49460,2208,7851
174072,306,593,354
117390,5116,102,385
647635,16702,1983,1661
2744,110,0,24
1681905,38789,1175,6025
272650,17850,330,1308
52149,486,17,179
109216,665,6,62
951880,93104,403,3896
265566,13331,650,1093
3908556,130876,10145,8631
994793,38503,1095,4208
269710,14871,223,1352
252480,6510,249,2039
1186569,49541,3122,3943
1692234,38123,1245,4421
2422323,40267,1631,4766
209998,1204,227,366
348985,25754,267,2383
1353041,49055,840,3295
140678,9064,43,174
516012,23749,610,1191
123721,765,40,55
14268704,440252,9691,22709
76413,3777,19,274
94481,2268,378,641
863376,19817,330,494
1893150,62777,937,4728
389554,17904,182,817
1764566,76720,810,3885
649648,13965,211,529
238056,594,10,54
103619,3710,304,608
80101,2803,87,152
1887547,113726,3802,21940
34054,689,143,556
3573095,13117,570,1964
18921,2060,47,263
739380,31247,933,2196
2297767,87281,2101,4406
22807,363,21,42
104314,4690,34,214
1063469,25933,1035,2754
163494,332,64,124
88756,1662,22,146
15055,148,35,84
23938,611,19,260
296391,14200,584,1101
57920,303,5,33
572561,22530,517,1566
12550,160,5,38
244780,18129,130,2412
601477,22180,456,3547
24680,1570,24,95
2631028,84144,1975,6565
81444,3075,104,376
166374,475,515,753
2127628,66578,2286,5394
13926,173,74,0
34646,871,26,133
34169,473,18,364
3817132,124327,1899,8723
459829,10606,649,1018
41339,203,2,16
283161,2756,2668,0
665284,29719,321,3603
115959,1151,34,403
1019216,27185,772,913
666975,22108,393,2162
4371133,120224,6256,16017
83321,165,14,91
521239,28094,8481,10767
1208539,31730,717,5625
936934,8801,410,465
186806,10071,106,1017
173937,6617,50,439
93587,5748,68,1421
36590,69,68,194
5520173,116310,2655,12591
87183,444,3,45
192689,1689,126,628
381003,19719,127,809
630383,7245,149,957
584148,40300,327,2546
2156199,165137,2741,12872
20565649,1477400,46419,501083
4470140,436577,14015,44482
39957,243,68,115
189480,433,54,374
897188,66377,758,3147
150138,1031,594,0
259524,8520,204,892
14810,48,89,29
521816,8418,777,1041
312940,34360,282,2698
1137938,2928,1170,2994
441539,2855,303,207
133975,1456,92,955
866903,20155,1336,3554
103981,3250,101,363
2372757,141478,7633,11593
1046256,4331,350,551
1389767,12413,1323,1144
72169,1697,95,714
11162,81,5,26
14592,181,31,71
770773,51500,585,3760
98793,1028,51,220
4167511,70130,7297,19103
54489,566,30,43
32284,134,10,91
1583985,28117,1754,7542
1917979,85520,1401,13253
1456100,60349,1018,3252
19496639,464077,33969,34684
839473,3497,465,0
74851,298,99,75
106831,537,9,63
1518921,65519,2543,4123
696564,6750,298,1007
279609,5875,230,1435
2258594,116424,1703,8218
1022750,40957,1146,4086
242455,804,165,683
78417,2580,84,201
289562,7308,197,339
212211,3996,229,1134
640425,25613,388,4776
30851,176,70,381
45878,1915,49,148
1273718,17446,5777,2742
64946,4632,55,847
2019673,56451,410,2069
325921,11841,340,928
1671764,5823,259,734
134527,973,18,131
229795,11344,248,1181
2166127,90576,985,17373
184486,8511,154,1335
120171,4821,121,465
432877,12894,414,1461
240137,12298,554,2044
775666,22997,1719,2658
44830,391,15,208
44769,2636,45,120
111194,4753,86,340
3758620,147598,1788,7908
87316,3121,90,300
69415,10673,28,967
2682383,5868,1124,1088
2309878,121433,2210,11722
182338,7399,544,2567
764433,28628,611,2183
90855,447,218,1287
12061,163,44,43
207643,2054,47,164
255786,7520,582,616
584775,13064,110,363
116055,1298,7,88
132098,547,12,107
201056,20539,129,2309
123752,430,11,103
297151,14891,704,1352
287017,6382,143,518
66890,470,5,42
13088725,152522,3728,6546
186925,10704,189,1382
1396686,39600,530,3784
815100,16704,2650,2221
2123895,40479,1362,4661
7205566,83018,1694,4758
241868,120,33,68
653088,61992,235,3549
212393,10018,144,596
216293,13050,63,483
181824,6416,180,510
207382,1522,11,123
65363,660,3,84
192465,2035,73,142
